"idJeu","libelleJeu","auteurJeu","nbMinJoueurJeu","nbMaxJoueurJeu","noticeJeu","idEditeur","idTypeJeu","agemini","prototype","duree","theme","description","imageJeu","videoRegle"
"837","Clinic Rush"," Anthony Howgego, Konstantinos Kokkinis, David Turczi","1","4","https://www.geekattitudegames.com/wp-content/uploads/2020/09/r%C3%A8gles-Clinic-Rush-FR.pdf","143","1","12","0","30","Médecine, Simulation","Jeunes médecins engagés dans une toute nouvelle clinique, vos collègues et vous devez vous coordonner pour accueillir, diagnostiquer et soigner les patients qui se pressent à vos portes. Prenez les malades en charge dès leur admission jusqu’à leur complète guérison. Mais soyez vigilants car les erreurs médicales se paient cher !","https://www.espritjeu.com/upload/image/clinic-rush-p-image-75151-grande.jpg","https://www.youtube.com/watch?v=Lk_Sjsn28ys"
"838","Aquarena",,"2","6","https://www.geekattitudegames.com/wp-content/uploads/2021/09/Regles-FR-1.pdf","143","1","8","0","30",,,,
"839","Pessoa","Orlando Sá","1","4","https://cdn.1j1ju.com/medias/27/39/7a-pessoa-regle.pdf","143","6","10","0","90","Littérature, Histoire","Pessoa est un jeu de placement d’ouvriers dans lequel chaque joueur interprète un des plus célèbres hétéronymes de l’écrivain : Alberto Caeiro, Ricardo Reis, Álvaro de Campos ou Bernardo Soares.","https://cdn3.philibertnet.com/531827-large_default/pessoa.jpg","https://www.youtube.com/watch?v=5wdlnmurufg"
"840","Moon Adventure",,"2","5",,"231","1","10","0","30",,,,
"841","Insider Black",,"4","10",,"231","2","9","0","30",,,,
"842","Qu'est-ce que tu veux qu'j'te dise",,"2","10","https://www.youtube.com/watch?v=hlA99hkl4NM","258","2","14","0","30",,,,
"843","Age of Civilization",,"1","4","https://www.icemakesboardgame.com/age-of-civilization","259","1","10","0","60",,,,
"844","On Board","Antoine Bauza, Ludovic Maublanc, Corentin Lebrat, Théo Rivière","2","2","https://cdn.1j1ju.com/medias/91/c8/bb-on-board-regle.pdf","251","1","8","0","20","Navigation","On Board est un Flip & Write pour 2 joueurs dans lequel deux capitaines de bateaux de croisières s'affrontent pour décider de celui offrant la plus belle croisière !","https://cdn3.philibertnet.com/536765-large_default/on-board.jpg","https://www.youtube.com/watch?v=X3YXAqn9EL8"
"846","7 - The Sins",,"2","5","http://www.ludistri.fr/medias-ludistri/regles/7_the_sins.pdf","261","6","14","0","30",,,,
"847","Number Drop",,"1","6","https://www.youtube.com/watch?v=2b5QKjjMMrQ&t=2s","208","1","10","0","30",,,,
"848","Les 7 familles contre le COVID",,"2","6",,"257","2","16","0","25",,,,
"849","Les 9 Muses","Jean-Marc Armbruster","2","6","https://www.poptalks.com/wp-content/uploads/2024/05/livret_9muses_FR_only_rulesv14_v4.pdf","256","1","8","0","40","Mythologie grecque","Vous cherchez à acquérir des connaissances auprès des 9 Muses d’Apollon pour que celui-ci vous désigne comme le plus érudit et vous confie la gestion de son nouveau temple à Delphes.","https://www.poptalks.com/wp-content/uploads/2022/09/mockup_muses-1024x683.png",
"850","Super Fantasy Brawl",,"2","4",,"264","6","14","0","30",,,,
"851","Loco Momo",,"1","4","https://blam-edition.com/medias/61decf7a6bb28_LocoMomo_Rules_190x190_Zfold_FR_1.2_light.pdf","135","1","8","0","20",,,,
"852","Docteur Pilule",,"4","12",,"144","2","10","0","30",,,,
"853","Piks Big Kit",,"1","10","https://www.oppitoys.com/produit/piks-big-kit/","262","4","3","0","10",,,,
"854","Piks Medium Kit",,"1","10","https://www.oppitoys.com/produit/piks-medium-kit/","262","4","3","0","10",,,,
"855","Kilim",,"2","5","https://www.jyde-games.com/_files/ugd/993dc0_7e05b10bb9d44a2299c85c3cf418b5c2.pdf","245","1","8","0","30",,,,
"856","Martial Art",,"2","4","https://www.jyde-games.com/_files/ugd/993dc0_e69cede151364ea3990a3f6b4f6096f8.pdf","245","1","10","0","40",,,,
"857","L'Ecole de Nicolas Flamel",,"3","6","https://www.jyde-games.com/_files/ugd/993dc0_220452ff7bbd410cac33a47fc43c2e94.pdf","245","1","8","0","20",,,,
"858","Draw Bot",,"3","5","https://www.jyde-games.com/_files/ugd/993dc0_b2b4d3b03a5c4fc2a4c08d46b9f13485.pdf","245","1","8","0","20",,,,
"859","Splito","Luc Rémond, Romaric Galonnie","3","8","https://cdn.1j1ju.com/medias/79/9c/bc-splito-regle.pdf","135","1","8","0","30","Chiffres","Splito est un jeu d’ambiance rapide pour 3 à 8 joueurs, basé sur un principe de draft. Entraidez-vous pour remplir les objectifs mais soyez le plus malin afin de ressortir seul vainqueur !","https://cdn3.philibertnet.com/540916-large_default/splito.jpg","https://www.youtube.com/watch?v=DE6RD0iKGHU"
"860","Rainbow",,"2","2","https://mcusercontent.com/228830d2daf74d54c2935571c/files/a4966433-3a0e-a1f5-ce80-847620dd9da7/Rainbow_DP.02.pdf","159","1","7","0","30",,,,
"861","K3","Philippe Proux","2","4","https://vitrine-wilsonjeux.fr/?_l=&_p=documents&barcode=99098&dl=246","265","1","8","0","25","Cubes","K3 est un jeu de société dans lequel les joueurs ont pour mission de programmer soigneusement leur ascension et d'atteindre le sommet du K3. Un challenge de taille !","https://cdn1.philibertnet.com/516337-large_default/k3.jpg","https://www.youtube.com/watch?v=02_U_s8SIto"
"862","J'emme",,"2","6",,"266","1","7","0","60",,,,
"863","Similo Harry Potter","Hjalmar Hach, Pierluca Zizzi, Martino Chiacchiera","2","8",,"138","2","7","0","10","Harry Potter","Cet opus du jeu de déduction Similo, encensé par la critique, prend place dans le Wizarding World. Les fans de la saga tentent de deviner un personnage secret parmi les 12 révélés, tous issus de l'univers Harry Potter.
Ils sont aidés par le narrateur, qui joue des cartes Personnages de sa main en guise d'indices tout en précisant si elles sont similaires ou différentes du personnage secret.","https://www.gigamic.com/files/catalog/products/images/homehightlight/irvrs6s0_large.webp","https://youtu.be/5cIf0UaF69E"
"864","Hilo","Eilif Svensson, Knut Strømfors","2","6","https://www.gigamic.com/files/catalog/products/rules/gigamic_hilo_rules_08-2021_update-4.pdf","138","2","8","0","30",,"Remplacez le plus vite possible les cartes de valeur élevée par des cartes plus faibles dans votre étalage ou supprimez des rangées entières. Car c'est le joueur ayant le moins de points qui gagnera la partie. Dès que l'un des joueurs a retourné toutes ses cartes, la manche se termine.","https://www.gigamic.com/files/catalog/products/images/homehightlight/gigamic_schil_hilo_box-left_web.webp","https://youtu.be/mPz8CNy4Ju8"
"865","La fin des artichauts","Emma Larkins","2","4","https://www.gigamic.com/files/catalog/products/rules/gigamic_la-fin-des-artichauts_rules_08-2021_update-2.pdf","138","2","10","0","20",,"Pour remporter la partie dans ce jeu d'ambiance, vous devez être le 1er joueur qui, à la fin de son tour, pioche 5 cartes de son deck et n'a aucun artichauts dans sa main. Utilisez les effets des autres légumes pour enchaîner les actions et éliminer les artichauts !","https://www.gigamic.com/files/catalog/products/images/product/gigamic_amart_la-fin-des-artichauds_box-left_bd.webp",
"866","La Clef",,"1","4",,"138","1","14","0","60",,,,
"867","Frutopia",,"1","4",,"138","1","10","0","45",,,,
"868","Meuhte",,"4","10",,"138","2","10","0","45",,,,
"869","Quarto",,"2","2",,"138","1","8","0","30",,,,
"870","1 2 3 Glisse!",,"2","4",,"138","4","5","0","15",,,,
"871","La maison des souris",,"2","6",,"138","4","5","0","20",,,,
"872","Genius Square",,"1","2",,"138","1","6","0","20",,,,
"873","Pitchout 2",,"2","10",,"138","1","7","0","10",,,,
"874","Pitchout",,"2","10",,"138","1","7","0","10",,,,
"875","Oltréé",,"2","4",,"223","6","10","0","60",,,,
"876","Team Team",,"2","6",,"223","2","6","0","10",,,,
"877","Almadi",,"2","5",,"229","1","10","0","45",,,,
"878","Dinner in Paris",,"2","4",,"229","1","10","0","40",,,,
"879","Into the blue",,"2","5",,"229","1","8","0","20",,,,
"880","Secret Identity","Bertrand Roux, Alexandre Droit, Kévin Jost, Johan Benvenuto","3","8","https://cdn.1j1ju.com/medias/0e/6a/14-secret-identity-regle.pdf","229","2","10","0","20","Devinettes Personnages","Dans Secret Identity, vous vous verrez attribuer une clé Mystère désignant une carte Personnage parmi les 8 disposées au centre de la table. À l’aide de vos cartes Picto, vous devrez faire deviner votre carte Personnage aux autres joueurs, tout en essayant de deviner la leur, pour gagner un maximum de points de victoire. À chaque manche, de nouveaux personnages seront tirées, mais vos cartes Picto ne seront pas remplacées ! À vous de faire les bons choix et de mesurer les risques… À la fin de la 4e manche, le joueur avec le plus de points de victoire remporte la partie !","https://cdn3.philibertnet.com/533762-large_default/secret-identity.jpg","https://www.youtube.com/watch?v=eUXdUtc4i6M"
"881","Totemix","François Berdeaux","1","6","https://www.play-in.com/pdf/rules_games/totemix_-_regles_fr.pdf","267","1","10","0","30","Ecologie","Vous devrez renouer des liens ancestraux et collectivement retisser la trame d’une connexion perdue. Les civilisations premières avaient pactisé avec des animaux Totems liés à leur environnement. Six animaux totems à reconstituer pour six environnements à sauver.Vous devrez coordonner vos actions respectives, en temps réel et mixer vos Totems afin d’optimiser vos stratégies pour reconstituer le puzzle choisi en début de partie. Coopération, placement de tuile, temps réel, puzzle dynamique sont les maîtres mots de ce jeu qui se joue contre la montre","https://cdn1.philibertnet.com/567006-large_default/totemix-ulule.jpg","https://www.youtube.com/watch?v=AiDS92HMB5Y"
"882","Agartha","Jérôme Léon, Nicolas Melet, Jérôme Soleil","2","4","https://cdn.1j1ju.com/medias/c3/ab/bf-agartha-regle.pdf","193","1","10","0","60","Mythologie","Rolhnir a passé sa vie à explorer des mondes souterrains. Il vous a laissé un héritage inestimable : les cartes d’Agartha. Vous êtes ses descendants, prêts à reprendre le flambeau et à explorer le monde. Pour retrouver ses cartes secrètes, vous devrez marcher sur les traces de votre ancêtre et parcourir des terres inconnues en quête d’informations.","https://cdn2.philibertnet.com/537696-thickbox_default/agartha.jpg","https://www.youtube.com/watch?v=5G7uaqVDtt8&t=4s"
"883","Gyojin Fighter Sushido","JEMS","2","2","https://www.crique-aux-jeux.fr/wp-content/uploads/404ED0520-gyojin-fighter-sushido-regles.pdf","193","6","14","0","60","Duel, Japon","Deux silhouettes se font face : leurs regards se croisent. Elles bondissent pour faire chanter leurs lames au rythme des tambours de guerre. Un combat s’engage dans l’Arène : la victoire se fera par K.O !","https://cdn2.philibertnet.com/532996-thickbox_default/gyojin-fighter-sushido.jpg","https://www.youtube.com/watch?v=qx1cmK6_Sms"
"884","Osirium","d'Alain T. Puysségur","2","4","https://www.youtube.com/watch?v=PNQqLIwSkqs","193","1","12","0","30","Archéologie, Antiquité","Osirium est un jeu de stratégie et de placement de 2 à 4 joueurs où il faut réaliser des combos d’Amulettes sur un plateau, pour accomplir des Rituels (simples ou avancés) ainsi qu’un objectif caché distribué en début de partie, et ce afin d’honorer notre Dieu.","https://cdn2.philibertnet.com/516368-large_default/osirium.jpg","https://www.youtube.com/watch?v=PNQqLIwSkqs"
"885","Vol de Nuit","Nicolas Minor, Louis-Arnaud Viard, Ronan Legendre, Paul Réguème","2","5","https://regle.escaleajeux.fr/voldn_rg.pdf","193","1","12","0","60","Aventure, Transports","Dans ce jeu coopératif et familial inspiré du roman d’Antoine de Saint-Exupéry paru en 1931, les joueurs incarnent une équipe de pilotes de l’Aéropostale, chargés de livrer le courrier venu de Patagonie. Cependant, de nombreux dangers les guettent : tempête, vent, brume et autres perturbations agitent le ciel. Leur seul moyen de gagner : communiquer et coopérer, garder espoir et surtout arriver vivants.","https://cdn2.philibertnet.com/505464-large_default/vol-de-nuit.jpg","https://www.youtube.com/watch?v=JyOwu6A9r78"
"886","Pyramide d'animaux Junior",,"2","4",,"123","1","2","0","15",,,,
"887","Living Forest + ext Kodama","Aske Christiansen","2","4","https://www.data.ludonaute.fr/Living_Forest_Kodama/Rules/FR_LivingForestKodama_Rules.pdf","111","6","8","0","45","Nature, Fantastique","Dans cette extension de Living Forest, le terrible Onibi est plus dangereux que jamais... Il a pénétré le Cercle des Esprits et attaque férocement l’Arbre sacré. Mais, dans cette bataille, les Esprits de la nature reçoivent l’aide des Kodama, des petits êtres de lumière envoyés par Sanki.","https://cdn1.philibertnet.com/569180-large_default/living-forest-kodama.jpg","https://www.youtube.com/watch?v=rT-7WErDtO8"
"888","Colt Express + Convoyeurs","Christophe Raimbault","2","6","https://cdn.1j1ju.com/medias/73/bc/cc-colt-express-convoyeurs-train-blinde-regle.pdf","111","1","7","0","20","Western","Quand le train de Colt Express croise celui de l’Union Pacific qui transporte de précieux documents top secrets, nos célèbres bandits n’hésitent pas une seconde… Ils sautent d’un train à l’autre et jouent en équipe pour tenter de les dérober. Mais attention, les shotguns rodent et la Gatling sur le toit ne laisse rien présager de bon","https://cdn3.philibertnet.com/554071-large_default/colt-express-convoyeurs-train-blinde.jpg","https://www.youtube.com/watch?v=-UU-S54GAP0"
"889","Nimalia","William Liévin","2","4","https://www.youtube.com/watch?v=KWD07m8eC4o","149","1","10","0","30","Nature, Animaux","Créez la plus belle réserve animalière, où tous les animaux vivent en harmonie. Disposez vos cartes animaux en respectant les objectifs successifs, différents à chaque partie. Ils vous feront gagner des points à chaque manche. Saurez-vous bâtir la meilleure des réserves ?","https://cdn3.philibertnet.com/571519-large_default/nimalia.jpg","https://www.youtube.com/watch?v=KWD07m8eC4o"
"890","Little Secret","Ben & JB","3","9","https://cdn.shopify.com/s/files/1/0567/2986/2204/files/Flyer_Little_Secret.pdf?v=1657630660","268","1","10","0","15","Comtemporain","Le but de Little Secret est d’éliminer les joueurs qui possèdent un mot de passe différent du sien. C'est un jeu intuitif de bluff, d’imagination et d’association de mots. Idéal pour des soirées entre amis ou en famille !","https://cdn1.philibertnet.com/547730-large_default/little-secret.jpg","https://littlesecretgame.com/pages/regles-du-jeu"
"891","Caral","Klaus-Jürgen Wrede","2","4","https://cdn.1j1ju.com/medias/37/cf/08-caral-regle.pdf","107","1","12","0","90","Antiquité","Caral, plus vieille ville des Amériques (4500 ans), a besoin de votre famille de Caralis et de vos troupeaux d’alpagas pour aider le grand prêtre à construire au moins 7 pyramides et la grande pyramide où se déroule la cérémonie de sacrifice annuelle.","https://cdn3.philibertnet.com/552607-large_default/caral.jpg","https://www.youtube.com/watch?v=jj9jpl5fRek"
"892","Lumen","Bruno Cathala, Corentin Lebrat","2","2","https://cdn.1j1ju.com/medias/af/c7/df-lumens-regle.pdf","151","1","12","0","45","Abstrait","Dans LUMEN, deux peuples s’affrontent dans le Monde Perdu où les saisons cohabitent en harmonie. Le peuple du Jour et le peuple de la Nuit sont en guerre perpétuelle pour la possession des Lumens.","https://cdn2.philibertnet.com/573196-large_default/lumen-le-monde-perdu.jpg","https://www.youtube.com/watch?v=CH13x7PCbQw"
"893","District Noir","Nao Shimamura, Nobutake Dogen","2","2","https://cdn.1j1ju.com/medias/2d/85/fb-district-noir-regle.pdf","269","1","10","0","15","Lutte de territoire entre gangsters","District Noir est un jeu avec de la prise de risque et du bluff.En plus de faire les bons choix il faudra aussi essayer d'amener son adversaire à en faire de mauvais.","https://cdn2.philibertnet.com/557209-large_default/district-noir.jpg","https://www.youtube.com/watch?v=MSXO5a_vg6s"
"894","Mimetix","Coralie Dussart","3","12","https://cdn.1j1ju.com/medias/e0/22/5e-mimetix-regle.pdf","118","2","14","0","30","Devinettes, Expressions","Le jeu est simple : mimer et faire deviner le plus d'expressions possibles à votre équipe dans un temps imparti. Extrêmement drôle, convient à tous les types de joueurs (jeunes, ados, adultes, parents, famille, amis) et à toutes les situations (apéros, grandes tablées, vacances..), facile à transporter, culturel (permet de mieux connaître et maitriser la langue française).","https://cdn3.philibertnet.com/447115-large_default/mimetix.jpg","https://www.youtube.com/watch?v=49SL-V9Xjvo"
"895","La Bête","Charlec","2","5","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=5956","270","1","10","0","60","Bête du Gévaudan","La Bête est un jeu asymétrique opposant un joueur endossant le rôle de la Bête du Gévaudan à un ou plusieurs joueurs incarnant les Enquêteurs historiques dans la Lozère de la France du XVIIIème siècle.","https://cdn2.philibertnet.com/551507-large_default/la-bete.jpg","https://videoregles.net/videoregle/la-bete"
"896","The Lost Code","Leo Colovini","2","4","https://cdn.1j1ju.com/medias/4e/2c/b1-the-lost-code-regle.pdf","243","6","10","0","45","Aventure","The Lost Code est un jeu de déduction intelligent, de 2 à 4 joueurs, dans lequel vous devrez découvrir les numéros qui s'affichent sur votre écran en ne voyant que les numéros des autres joueurs !","https://cdn2.philibertnet.com/549889-large_default/the-lost-code.jpg","https://www.youtube.com/watch?v=4o7v20zXU8c"
"897","La planche des pirates","Florian Sirieix, Benoit Turpin","2","4","https://floriansirieix.fr/ressources/PLANCHEDESPIRATES_Rulebook_FR.pdf","132","4","5","0","15","Pirates","Fouillez le coffre du capitaine et placez des poids au bout de la planche de vos adversaires pour les faire tomber ! Mais attention, à chaque faux pas, vous avancez d’une case sur votre propre planche !","https://cdn2.philibertnet.com/557515-large_default/la-planche-des-pirates.jpg","https://www.youtube.com/watch?v=wkpLZF14g_g&t=1s"
